stop_id,stop_code,stop_name,stop_lon,stop_lat,location_type,stop_display,stop_abribus
JANV12CP20011,20011,Terminus Henri-Bourassa Quai:6 [20011] ,-73.669701,45.556135,0,0,0
MARS12CP20011,20011,Terminus Henri-Bourassa Quai:6 [20011] ,-73.669701,45.556135,0,0,0
JANV12CP40002,40002,Terminus Henri-Bourassa Quai:6 [40002] ,-73.669701,45.556135,0,0,0
MARS12CP40002,40002,Terminus Henri-Bourassa Quai:6 [40002] ,-73.669701,45.556135,0,0,0
JANV12CP40031,40031,Terminus Henri-Bourassa Quai:6 [40031] ,-73.669701,45.556135,0,0,0
MARS12CP40031,40031,Terminus Henri-Bourassa Quai:6 [40031] ,-73.669701,45.556135,0,0,0
JANV12CP40052,40052,Terminus Henri-Bourassa Quai:7 [40052] ,-73.669701,45.556135,0,0,0
MARS12CP40052,40052,Terminus Henri-Bourassa Quai:7 [40052] ,-73.669701,45.556135,0,0,0
JANV12CP40055,40055,Terminus Henri-Bourassa Quai:6 [40055] ,-73.669701,45.556135,0,0,0
MARS12CP40055,40055,Terminus Henri-Bourassa Quai:6 [40055] ,-73.669701,45.556135,0,0,0
JANV12CP40102,40102,Terminus Henri-Bourassa [40102] ,-73.669701,45.556135,0,0,0
MARS12CP40102,40102,Terminus Henri-Bourassa [40102] ,-73.669701,45.556135,0,0,0
JANV12CP40131,40131,Terminus Henri-Bourassa [40131] ,-73.669701,45.556135,0,0,0
MARS12CP40131,40131,Terminus Henri-Bourassa [40131] ,-73.669701,45.556135,0,0,0
JANV12CP40144,40144,Métro Côte-Vertu Quai:20 [40144] ,-73.683537,45.513515,0,0,0
MARS12CP40144,40144,Métro Côte-Vertu Quai:20 [40144] ,-73.683537,45.513515,0,0,0
JANV12CP40151,40151,Métro Côte-Vertu Quai:19 [40151] ,-73.683537,45.513515,0,0,0
MARS12CP40151,40151,Métro Côte-Vertu Quai:19 [40151] ,-73.683537,45.513515,0,0,0
JANV12CP40152,40152,Terminus Henri-Bourassa [40152] ,-73.669701,45.556135,0,0,0
MARS12CP40152,40152,Terminus Henri-Bourassa [40152] ,-73.669701,45.556135,0,0,0
JANV12CP40155,40155,Terminus Henri-Bourassa [40155] ,-73.669701,45.556135,0,0,0
MARS12CP40155,40155,Terminus Henri-Bourassa [40155] ,-73.669701,45.556135,0,0,0
JANV12CP40252,40252,Terminus Henri-Bourassa Quai:7 [40252] ,-73.669701,45.556135,0,0,0
MARS12CP40252,40252,Terminus Henri-Bourassa Quai:7 [40252] ,-73.669701,45.556135,0,0,0
JANV12CP40253,40253,Terminus Henri-Bourassa [40253] ,-73.669701,45.556135,0,0,0
MARS12CP40253,40253,Terminus Henri-Bourassa [40253] ,-73.669701,45.556135,0,0,0
JANV12CP40902,40902,Métro Côte-Vertu Quai:18 [40902] ,-73.683537,45.513515,0,0,0
MARS12CP40902,40902,Métro Côte-Vertu Quai:18 [40902] ,-73.683537,45.513515,0,0,0
JANV12CP40925,40925,Métro Radisson Quai:3 [40925] ,-73.5395,45.5896,0,0,0
MARS12CP40925,40925,Métro Radisson Quai:3 [40925] ,-73.5395,45.5896,0,0,0
JANV12CP40935,40935,Métro Radisson Quai:6 [40935] ,-73.5395,45.5896,0,0,0
MARS12CP40935,40935,Métro Radisson Quai:6 [40935] ,-73.5395,45.5896,0,0,0
JANV12CP41004,41004,De Langeais / De Gascogne [41004] ,-73.710048,45.576809,0,0,0
MARS12CP41004,41004,De Langeais / De Gascogne [41004] ,-73.710048,45.576809,0,0,0
JANV1241005,41005,Ampère / De Noirmoutier [41005] ,-73.706666,45.559538,0,0,0
MARS1241005,41005,Ampère / De Noirmoutier [41005] ,-73.706666,45.559538,0,0,0
JANV12CP41006,41006,Ampère / De Clairvaux [41006] ,-73.70785,45.561048,0,0,0
MARS12CP41006,41006,Ampère / De Clairvaux [41006] ,-73.70785,45.561048,0,0,0
JANV1241008,41008,Ampère / De Noirmoutier [41008] ,-73.70632,45.559476,0,0,0
MARS1241008,41008,Ampère / De Noirmoutier [41008] ,-73.70632,45.559476,0,0,0
JANV1241020,41020,Alton-Goldbloom / Dale [41020] ,-73.738238,45.546618,0,0,0
MARS1241020,41020,Alton-Goldbloom / Dale [41020] ,-73.738238,45.546618,0,0,0
JANV12CP41022,41022,Alton-Goldbloom / Face à L'hôpital [41022] ,-73.736978,45.54843,0,0,1
MARS12CP41022,41022,Alton-Goldbloom / Face à L'hôpital [41022] ,-73.736978,45.54843,0,0,1
JANV1241028,41028,Du Souvenir / De L'avenir [41028] ,-73.722045,45.561381,0,0,0
MARS1241028,41028,Du Souvenir / De L'avenir [41028] ,-73.722045,45.561381,0,0,0
JANV1241029,41029,4e Avenue / 5e Avenue [41029] ,-73.770883,45.642719,0,0,0
MARS1241029,41029,4e Avenue / 5e Avenue [41029] ,-73.770883,45.642719,0,0,0
JANV1241030,41030,5e Avenue / 12e Avenue [41030] ,-73.770331,45.640066,0,0,0
MARS1241030,41030,5e Avenue / 12e Avenue [41030] ,-73.770331,45.640066,0,0,0
JANV1241031,41031,5e Avenue / 8e Avenue [41031] ,-73.770684,45.641343,0,0,0
MARS1241031,41031,5e Avenue / 8e Avenue [41031] ,-73.770684,45.641343,0,0,0
JANV12CP41032,41032,7e Avenue / 4e Avenue [41032] ,-73.769626,45.642767,0,0,0
MARS12CP41032,41032,7e Avenue / 4e Avenue [41032] ,-73.769626,45.642767,0,0,0
JANV1241033,41033,7e Avenue / 12e Avenue [41033] ,-73.76896,45.640411,0,0,0
MARS1241033,41033,7e Avenue / 12e Avenue [41033] ,-73.76896,45.640411,0,0,0
JANV1241039,41039,12e Avenue / 19e Rue [41039] ,-73.70308,45.566834,0,0,0
MARS1241039,41039,12e Avenue / 19e Rue [41039] ,-73.70308,45.566834,0,0,0
JANV1241040,41040,12e Avenue / 19e Rue [41040] ,-73.703414,45.56686,0,0,0
MARS1241040,41040,12e Avenue / 19e Rue [41040] ,-73.703414,45.56686,0,0,0
JANV1241041,41041,12e Avenue / Du Souvenir [41041] ,-73.7056,45.569187,0,0,0
MARS1241041,41041,12e Avenue / Du Souvenir [41041] ,-73.7056,45.569187,0,0,0
JANV1241042,41042,12e Avenue / De Côte D'azur [41042] ,-73.705496,45.568692,0,0,0
MARS1241042,41042,12e Avenue / De Côte D'azur [41042] ,-73.705496,45.568692,0,0,0
JANV1241043,41043,12e Avenue / De Bourges [41043] ,-73.702064,45.565657,0,0,0
MARS1241043,41043,12e Avenue / De Bourges [41043] ,-73.702064,45.565657,0,0,0
JANV1241045,41045,Cousteau / Sainte-Rose [41045] ,-73.842047,45.567654,0,0,0
MARS1241045,41045,Cousteau / Sainte-Rose [41045] ,-73.842047,45.567654,0,0,0
JANV1241046,41046,35e Avenue / Séguin [41046] ,-73.844496,45.570184,0,0,0
MARS1241046,41046,35e Avenue / Séguin [41046] ,-73.844496,45.570184,0,0,0
JANV1241047,41047,43e Avenue / Séguin [41047] ,-73.838313,45.57319,0,0,0
MARS1241047,41047,43e Avenue / Séguin [41047] ,-73.838313,45.57319,0,0,0
JANV1241048,41048,43e Avenue / Face Au 987 [41048] ,-73.836651,45.571503,0,0,0
MARS1241048,41048,43e Avenue / Face Au 987 [41048] ,-73.836651,45.571503,0,0,0
JANV1241049,41049,43e Avenue / Face 990 [41049] ,-73.836714,45.571386,0,0,0
MARS1241049,41049,43e Avenue / Face 990 [41049] ,-73.836714,45.571386,0,0,0
JANV1241050,41050,43e Avenue / Ste-Rose [41050] ,-73.834793,45.569403,0,0,0
MARS1241050,41050,43e Avenue / Ste-Rose [41050] ,-73.834793,45.569403,0,0,0
JANV12CP41056,41056,100e Avenue / Samson [41056] ,-73.75967,45.528575,0,0,1
MARS12CP41056,41056,100e Avenue / Samson [41056] ,-73.75967,45.528575,0,0,1
JANV1241057,41057,100e Avenue / Notre-Dame [41057] ,-73.765005,45.535968,0,0,0
MARS1241057,41057,100e Avenue / Notre-Dame [41057] ,-73.765005,45.535968,0,0,0
JANV12CP41058,41058,100e Avenue / Samson [41058] ,-73.75981,45.528494,0,0,1
MARS12CP41058,41058,100e Avenue / Samson [41058] ,-73.75981,45.528494,0,0,1
JANV1241059,41059,100e Avenue / 4e Rue [41059] ,-73.761278,45.530182,0,0,0
MARS1241059,41059,100e Avenue / 4e Rue [41059] ,-73.761278,45.530182,0,0,0
JANV1241060,41060,100e Avenue / 4e Rue [41060] ,-73.76156,45.530253,0,0,0
MARS1241060,41060,100e Avenue / 4e Rue [41060] ,-73.76156,45.530253,0,0,0
JANV1241061,41061,100e Avenue / 9e Rue [41061] ,-73.762783,45.53169,0,0,0
MARS1241061,41061,100e Avenue / 9e Rue [41061] ,-73.762783,45.53169,0,0,0
JANV1241062,41062,100e Avenue / 9e Rue [41062] ,-73.763219,45.531914,0,0,0
MARS1241062,41062,100e Avenue / 9e Rue [41062] ,-73.763219,45.531914,0,0,0
JANV1241063,41063,100e Avenue / Montcalm [41063] ,-73.764216,45.534359,0,0,0
MARS1241063,41063,100e Avenue / Montcalm [41063] ,-73.764216,45.534359,0,0,0
JANV1241064,41064,100e Avenue / Montcalm [41064] ,-73.764409,45.534494,0,0,0
MARS1241064,41064,100e Avenue / Montcalm [41064] ,-73.764409,45.534494,0,0,0
JANV1241065,41065,100e Avenue / Notre-Dame [41065] ,-73.764787,45.535978,0,0,0
MARS1241065,41065,100e Avenue / Notre-Dame [41065] ,-73.764787,45.535978,0,0,0
JANV1241067,41067,De  Belgrade / Cyrille-Delage [41067] ,-73.741974,45.614395,0,0,0
MARS1241067,41067,De  Belgrade / Cyrille-Delage [41067] ,-73.741974,45.614395,0,0,0
JANV12CP41068,41068,Terminus Bienville [41068] ,-73.750143,45.657848,0,0,1
MARS12CP41068,41068,Terminus Bienville [41068] ,-73.750143,45.657848,0,0,1
JANV1241070,41070,Des Laurentides / Des Mille-îles [41070] ,-73.748252,45.651085,0,0,0
MARS1241070,41070,Des Laurentides / Des Mille-îles [41070] ,-73.748252,45.651085,0,0,0
JANV12CP41071,41071,De Belgrade / Des Laurentides [41071] ,-73.739966,45.615587,0,0,0
MARS12CP41071,41071,De Belgrade / Des Laurentides [41071] ,-73.739966,45.615587,0,0,0
JANV1241072,41072,De Belgrade / De Gruyères [41072] ,-73.737856,45.616833,0,0,0
MARS1241072,41072,De Belgrade / De Gruyères [41072] ,-73.737856,45.616833,0,0,0
JANV1241073,41073,De Belgrade / Prudentiel [41073] ,-73.735705,45.617683,0,0,0
MARS1241073,41073,De Belgrade / Prudentiel [41073] ,-73.735705,45.617683,0,0,0
JANV1241074,41074,De Belgrade / De Gruyères [41074] ,-73.737919,45.616608,0,0,0
MARS1241074,41074,De Belgrade / De Gruyères [41074] ,-73.737919,45.616608,0,0,0
JANV1241076,41076,De Belgrade / Olivier-Chauveau [41076] ,-73.748234,45.612204,0,0,0
MARS1241076,41076,De Belgrade / Olivier-Chauveau [41076] ,-73.748234,45.612204,0,0,0
JANV1241077,41077,De Belgrade / Olivier-Chauveau [41077] ,-73.74785,45.612205,0,0,0
MARS1241077,41077,De Belgrade / Olivier-Chauveau [41077] ,-73.74785,45.612205,0,0,0
JANV1241078,41078,De Belgrade / Rio [41078] ,-73.746263,45.612946,0,0,0
MARS1241078,41078,De Belgrade / Rio [41078] ,-73.746263,45.612946,0,0,0
JANV1241080,41080,Bellehumeur / Des Laurentides [41080] ,-73.754474,45.645214,0,0,0
MARS1241080,41080,Bellehumeur / Des Laurentides [41080] ,-73.754474,45.645214,0,0,0
JANV1241081,41081,Bellehumeur / Face Au 7340 [41081] ,-73.755151,45.64739,0,0,0
MARS1241081,41081,Bellehumeur / Face Au 7340 [41081] ,-73.755151,45.64739,0,0,0
JANV1241082,41082,Bellehumeur / Face Au 7365 [41082] ,-73.755279,45.647434,0,0,0
MARS1241082,41082,Bellehumeur / Face Au 7365 [41082] ,-73.755279,45.647434,0,0,0
JANV1241083,41083,Bellehumeur / Brochu [41083] ,-73.755815,45.649575,0,0,0
MARS1241083,41083,Bellehumeur / Brochu [41083] ,-73.755815,45.649575,0,0,0
JANV1241084,41084,Bellerose / René-Laennec [41084] ,-73.724235,45.619218,0,0,1
MARS1241084,41084,Bellerose / René-Laennec [41084] ,-73.724235,45.619218,0,0,1
JANV1241085,41085,Bellerose / Face Au 36 [41085] ,-73.738964,45.609191,0,0,0
MARS1241085,41085,Bellerose / Face Au 36 [41085] ,-73.738964,45.609191,0,0,0
JANV1241086,41086,Bellerose / Des Laurentides [41086] ,-73.737214,45.610544,0,0,0
MARS1241086,41086,Bellerose / Des Laurentides [41086] ,-73.737214,45.610544,0,0,0
JANV1241087,41087,Bellerose / Des Laurentides [41087] ,-73.736982,45.610428,0,0,0
MARS1241087,41087,Bellerose / Des Laurentides [41087] ,-73.736982,45.610428,0,0,0
JANV1241088,41088,Bellerose / Face Au 39 [41088] ,-73.739106,45.609308,0,0,0
MARS1241088,41088,Bellerose / Face Au 39 [41088] ,-73.739106,45.609308,0,0,0
JANV1241089,41089,Bellerose / Marc [41089] ,-73.732786,45.612659,0,0,0
MARS1241089,41089,Bellerose / Marc [41089] ,-73.732786,45.612659,0,0,0
JANV1241090,41090,Bellerose / Rio [41090] ,-73.740935,45.608296,0,0,0
MARS1241090,41090,Bellerose / Rio [41090] ,-73.740935,45.608296,0,0,0
JANV1241091,41091,Bellerose / De Lorca [41091] ,-73.730306,45.61423,0,0,0
MARS1241091,41091,Bellerose / De Lorca [41091] ,-73.730306,45.61423,0,0,0
JANV1241092,41092,Bellerose / De Palerme [41092] ,-73.727812,45.615792,0,0,0
MARS1241092,41092,Bellerose / De Palerme [41092] ,-73.727812,45.615792,0,0,0
JANV1241093,41093,Bellerose / De Palerme [41093] ,-73.727811,45.615522,0,0,0
MARS1241093,41093,Bellerose / De Palerme [41093] ,-73.727811,45.615522,0,0,0
JANV12CP41094,41094,Bellerose / Des Laurentides [41094] ,-73.735564,45.611493,0,0,0
MARS12CP41094,41094,Bellerose / Des Laurentides [41094] ,-73.735564,45.611493,0,0,0
JANV1241095,41095,Bellerose / Du Rucher [41095] ,-73.725614,45.617704,0,0,1
MARS1241095,41095,Bellerose / Du Rucher [41095] ,-73.725614,45.617704,0,0,1
JANV1241096,41096,Bellerose / Marc [41096] ,-73.732775,45.612947,0,0,0
MARS1241096,41096,Bellerose / Marc [41096] ,-73.732775,45.612947,0,0,0
JANV1241097,41097,Bellerose / De Lorca [41097] ,-73.730383,45.614491,0,0,0
MARS1241097,41097,Bellerose / De Lorca [41097] ,-73.730383,45.614491,0,0,0
JANV1241098,41098,Bellerose / Du Rucher [41098] ,-73.725782,45.618018,0,0,0
MARS1241098,41098,Bellerose / Du Rucher [41098] ,-73.725782,45.618018,0,0,0
JANV1241099,41099,Bellerose / René-Laennec [41099] ,-73.724569,45.619343,0,0,0
MARS1241099,41099,Bellerose / René-Laennec [41099] ,-73.724569,45.619343,0,0,0
JANV1241101,41101,Belleville / Saint-Germain [41101] ,-73.65161,45.61114,0,0,1
MARS1241101,41101,Belleville / Saint-Germain [41101] ,-73.65161,45.61114,0,0,1
JANV1241102,41102,Belleville / Suzor-Côté [41102] ,-73.653667,45.613243,0,0,0
MARS1241102,41102,Belleville / Suzor-Côté [41102] ,-73.653667,45.613243,0,0,0
JANV1241104,41104,Belleville / Suzor-Côté [41104] ,-73.654013,45.613332,0,0,0
MARS1241104,41104,Belleville / Suzor-Côté [41104] ,-73.654013,45.613332,0,0,0
JANV1241105,41105,Belleville / Louis-Abel [41105] ,-73.646958,45.607187,0,0,0
MARS1241105,41105,Belleville / Louis-Abel [41105] ,-73.646958,45.607187,0,0,0
JANV1241106,41106,Belleville / Louis-Abel [41106] ,-73.647343,45.607303,0,0,0
MARS1241106,41106,Belleville / Louis-Abel [41106] ,-73.647343,45.607303,0,0,0
JANV1241107,41107,Belleville / Beausoleil [41107] ,-73.64913,45.609155,0,0,0
MARS1241107,41107,Belleville / Beausoleil [41107] ,-73.64913,45.609155,0,0,0
JANV1241108,41108,Belleville / Beausoleil [41108] ,-73.649489,45.609244,0,0,0
MARS1241108,41108,Belleville / Beausoleil [41108] ,-73.649489,45.609244,0,0,0
JANV1241109,41109,Belleville / Saint-Joseph [41109] ,-73.650325,45.610224,0,0,0
MARS1241109,41109,Belleville / Saint-Joseph [41109] ,-73.650325,45.610224,0,0,0
JANV1241110,41110,Belleville / Saint-Joseph [41110] ,-73.65062,45.610268,0,0,0
MARS1241110,41110,Belleville / Saint-Joseph [41110] ,-73.65062,45.610268,0,0,0
JANV1241112,41112,Bérard / Face Au 58 [41112] ,-73.757574,45.647096,0,0,0
MARS1241112,41112,Bérard / Face Au 58 [41112] ,-73.757574,45.647096,0,0,0
JANV1241113,41113,Bérard / Brochu [41113] ,-73.758046,45.649246,0,0,0
MARS1241113,41113,Bérard / Brochu [41113] ,-73.758046,45.649246,0,0,0
JANV1241114,41114,Bérard / Brindamour [41114] ,-73.757152,45.645741,0,0,0
MARS1241114,41114,Bérard / Brindamour [41114] ,-73.757152,45.645741,0,0,0
JANV1241115,41115,Bérard / Face Au 57 [41115] ,-73.757381,45.646944,0,0,0
MARS1241115,41115,Bérard / Face Au 57 [41115] ,-73.757381,45.646944,0,0,0
JANV1241116,41116,Bérard / Des Terrasses [41116] ,-73.756402,45.643248,0,0,0
MARS1241116,41116,Bérard / Des Terrasses [41116] ,-73.756402,45.643248,0,0,0
JANV1241117,41117,Bérard / Brindamour [41117] ,-73.757,45.6456,0,0,0
MARS1241117,41117,Bérard / Brindamour [41117] ,-73.757,45.6456,0,0,0
JANV1241121,41121,Berlier / Bergman [41121] ,-73.745327,45.583523,0,0,0
MARS1241121,41121,Berlier / Bergman [41121] ,-73.745327,45.583523,0,0,0
JANV12CP41122,41122,Berlier / Le Corbusier [41122] ,-73.747857,45.581898,0,0,1
MARS12CP41122,41122,Berlier / Le Corbusier [41122] ,-73.747857,45.581898,0,0,1
JANV1241123,41123,Berlier / Francis-Hughes [41123] ,-73.734822,45.590339,0,0,0
MARS1241123,41123,Berlier / Francis-Hughes [41123] ,-73.734822,45.590339,0,0,0
JANV1241124,41124,Berlier / Face Au 970 [41124] ,-73.737585,45.589155,0,0,0
MARS1241124,41124,Berlier / Face Au 970 [41124] ,-73.737585,45.589155,0,0,0
JANV1241125,41125,Berlier / Face Au 970 [41125] ,-73.737533,45.58902,0,0,0
MARS1241125,41125,Berlier / Face Au 970 [41125] ,-73.737533,45.58902,0,0,0
JANV1241126,41126,Berlier / Industriel [41126] ,-73.73903,45.588414,0,0,0
MARS1241126,41126,Berlier / Industriel [41126] ,-73.73903,45.588414,0,0,0
JANV1241127,41127,Berlier / Industriel [41127] ,-73.738927,45.588288,0,0,1
MARS1241127,41127,Berlier / Industriel [41127] ,-73.738927,45.588288,0,0,1
JANV1241128,41128,Berlier / Face Au 1261 [41128] ,-73.741841,45.586383,0,0,0
MARS1241128,41128,Berlier / Face Au 1261 [41128] ,-73.741841,45.586383,0,0,0
JANV1241129,41129,Berlier / Face Au 1705 [41129] ,-73.743948,45.584651,0,0,0
MARS1241129,41129,Berlier / Face Au 1705 [41129] ,-73.743948,45.584651,0,0,0
JANV1241130,41130,De La Bernina / Bédard [41130] ,-73.720508,45.59735,0,0,0
MARS1241130,41130,De La Bernina / Bédard [41130] ,-73.720508,45.59735,0,0,0
JANV1241131,41131,De La Bernina / Bédard [41131] ,-73.720444,45.597558,0,0,0
JANV12CP41131,41131,De La Bernina / Bédard [41131] ,-73.720444,45.597558,0,0,0
MARS1241131,41131,De La Bernina / Bédard [41131] ,-73.720444,45.597558,0,0,0
MARS12CP41131,41131,De La Bernina / Bédard [41131] ,-73.720444,45.597558,0,0,0
JANV1241132,41132,De La Bernina / Boisvert [41132] ,-73.719446,45.598072,0,0,0
MARS1241132,41132,De La Bernina / Boisvert [41132] ,-73.719446,45.598072,0,0,0
JANV1241133,41133,De La Bernina / Boisvert [41133] ,-73.719548,45.597865,0,0,0
MARS1241133,41133,De La Bernina / Boisvert [41133] ,-73.719548,45.597865,0,0,0
JANV1241134,41134,De La Bernina / De Lucerne [41134] ,-73.718526,45.598677,0,0,0
MARS1241134,41134,De La Bernina / De Lucerne [41134] ,-73.718526,45.598677,0,0,0
JANV1241140,41140,De Blois / Leblanc [41140] ,-73.683692,45.58875,0,0,1
MARS1241140,41140,De Blois / Leblanc [41140] ,-73.683692,45.58875,0,0,1
JANV1241144,41144,De Blois / Lévis [41144] ,-73.680928,45.590077,0,0,0
MARS1241144,41144,De Blois / Lévis [41144] ,-73.680928,45.590077,0,0,0
JANV1241145,41145,De Blois / Lévis [41145] ,-73.680877,45.590284,0,0,0
MARS1241145,41145,De Blois / Lévis [41145] ,-73.680877,45.590284,0,0,0
JANV1241146,41146,De Blois / Leblanc [41146] ,-73.683423,45.588697,0,0,0
MARS1241146,41146,De Blois / Leblanc [41146] ,-73.683423,45.588697,0,0,0
JANV12CP41147,41147,De-Bois-De-Boulogne / Du Souvenir [41147] ,-73.702875,45.570379,0,0,1
MARS12CP41147,41147,De-Bois-De-Boulogne / Du Souvenir [41147] ,-73.702875,45.570379,0,0,1
JANV12CP41148,41148,De-Bois-De-Boulogne / Du Souvenir [41148] ,-73.703028,45.570073,0,0,0
MARS12CP41148,41148,De-Bois-De-Boulogne / Du Souvenir [41148] ,-73.703028,45.570073,0,0,0
JANV1241149,41149,De-Bois-De-Boulogne / Compétences-2000 [41149] ,-73.704187,45.571763,0,0,0
MARS1241149,41149,De-Bois-De-Boulogne / Compétences-2000 [41149] ,-73.704187,45.571763,0,0,0
JANV1241150,41150,De-Bois-De-Boulogne / Face Au 794 [41150] ,-73.703955,45.571205,0,0,1
MARS1241150,41150,De-Bois-De-Boulogne / Face Au 794 [41150] ,-73.703955,45.571205,0,0,1
JANV12CP41151,41151,Métro Côte-Vertu [41151] ,-73.683537,45.513515,0,0,0
MARS12CP41151,41151,Métro Côte-Vertu [41151] ,-73.683537,45.513515,0,0,0
JANV1241152,41152,De-Bois-De-Boulogne / Face Au 830 [41152] ,-73.704957,45.572112,0,0,1
MARS1241152,41152,De-Bois-De-Boulogne / Face Au 830 [41152] ,-73.704957,45.572112,0,0,1
JANV1241153,41153,De-Bois-De-Boulogne / De Touraine [41153] ,-73.70609,45.573577,0,0,0
MARS1241153,41153,De-Bois-De-Boulogne / De Touraine [41153] ,-73.70609,45.573577,0,0,0
JANV1241154,41154,De-Bois-De-Boulogne / Saint-Martin [41154] ,-73.710169,45.578132,0,0,0
MARS1241154,41154,De-Bois-De-Boulogne / Saint-Martin [41154] ,-73.710169,45.578132,0,0,0
JANV12CP41155,41155,Cléophas-Charbonneau / Samson [41155] ,-73.781684,45.522206,0,0,0
MARS12CP41155,41155,Cléophas-Charbonneau / Samson [41155] ,-73.781684,45.522206,0,0,0
JANV1241156,41156,Du Bord-De-L'eau / Face Au 300 [41156] ,-73.789523,45.518173,0,0,0
MARS1241156,41156,Du Bord-De-L'eau / Face Au 300 [41156] ,-73.789523,45.518173,0,0,0
JANV1241157,41157,Du Bord-De-L'eau / Larivière [41157] ,-73.793975,45.51782,0,0,1
MARS1241157,41157,Du Bord-De-L'eau / Larivière [41157] ,-73.793975,45.51782,0,0,1
JANV1241158,41158,Du Bord-De-L'eau / Larivière [41158] ,-73.794333,45.517711,0,0,0
MARS1241158,41158,Du Bord-De-L'eau / Larivière [41158] ,-73.794333,45.517711,0,0,0
JANV1241159,41159,Du Bord-De-L'eau / Fabert [41159] ,-73.798049,45.518493,0,0,0
MARS1241159,41159,Du Bord-De-L'eau / Fabert [41159] ,-73.798049,45.518493,0,0,0
JANV1241160,41160,Du Bord-De-L'eau / Fabert [41160] ,-73.798395,45.518447,0,0,1
MARS1241160,41160,Du Bord-De-L'eau / Fabert [41160] ,-73.798395,45.518447,0,0,1
JANV1241161,41161,Du Bord-De-L'eau / Zéphir [41161] ,-73.800931,45.518764,0,0,0
MARS1241161,41161,Du Bord-De-L'eau / Zéphir [41161] ,-73.800931,45.518764,0,0,0
JANV1241162,41162,Du Bord-De-L'eau / Zéphir [41162] ,-73.800917,45.518647,0,0,0
MARS1241162,41162,Du Bord-De-L'eau / Zéphir [41162] ,-73.800917,45.518647,0,0,0
JANV1241163,41163,Du Bord-De-L'eau / De La Capricieuse [41163] ,-73.803466,45.518956,0,0,0
MARS1241163,41163,Du Bord-De-L'eau / De La Capricieuse [41163] ,-73.803466,45.518956,0,0,0
JANV1241164,41164,Du Bord-De-L'eau / Des Jardins-Ste-Dorothée [41164] ,-73.8069169,45.5195159,0,0,0
MARS1241164,41164,Du Bord-De-L'eau / Des Jardins-Ste-Dorothée [41164] ,-73.8069169,45.5195159,0,0,0
JANV1241165,41165,Du Bord-De-L'eau / De La Capricieuse [41165] ,-73.803543,45.518883,0,0,0
MARS1241165,41165,Du Bord-De-L'eau / De La Capricieuse [41165] ,-73.803543,45.518883,0,0,0
JANV1241167,41167,Du Bord-De-L'eau / Cléophas-Charbonneau [41167] ,-73.780435,45.520715,0,0,0
MARS1241167,41167,Du Bord-De-L'eau / Cléophas-Charbonneau [41167] ,-73.780435,45.520715,0,0,0
JANV1241174,41174,Du Bord-De-L'eau / Samson [41174] ,-73.824866,45.520858,0,0,1
MARS1241174,41174,Du Bord-De-L'eau / Samson [41174] ,-73.824866,45.520858,0,0,1
JANV1241175,41175,Du Bord-De-L'eau / Face Au 896 [41175] ,-73.827477,45.520725,0,0,0
MARS1241175,41175,Du Bord-De-L'eau / Face Au 896 [41175] ,-73.827477,45.520725,0,0,0
JANV1241176,41176,Du Bord-De-L'eau / Face Au 896 [41176] ,-73.82731,45.520626,0,0,0
MARS1241176,41176,Du Bord-De-L'eau / Face Au 896 [41176] ,-73.82731,45.520626,0,0,0
JANV1241177,41177,Du Bord-De-L'eau / Guizot [41177] ,-73.830651,45.520734,0,0,0
MARS1241177,41177,Du Bord-De-L'eau / Guizot [41177] ,-73.830651,45.520734,0,0,0
JANV1241178,41178,Du Bord-De-L'eau / Guizot [41178] ,-73.83083,45.520616,0,0,0
MARS1241178,41178,Du Bord-De-L'eau / Guizot [41178] ,-73.83083,45.520616,0,0,0
JANV1241179,41179,Du Bord-De-L'eau / Lynne [41179] ,-73.835825,45.521061,0,0,0
MARS1241179,41179,Du Bord-De-L'eau / Lynne [41179] ,-73.835825,45.521061,0,0,0
JANV1241180,41180,Du Bord-De-L'eau / Face Au 125 [41180] ,-73.781815,45.520289,0,0,0
MARS1241180,41180,Du Bord-De-L'eau / Face Au 125 [41180] ,-73.781815,45.520289,0,0,0
JANV1241181,41181,Du Bord-De-L'eau / Lynne [41181] ,-73.836132,45.521006,0,0,0
MARS1241181,41181,Du Bord-De-L'eau / Lynne [41181] ,-73.836132,45.521006,0,0,0
JANV1241182,41182,Du Bord-De-L'eau / Patrick [41182] ,-73.83899,45.521645,0,0,0
MARS1241182,41182,Du Bord-De-L'eau / Patrick [41182] ,-73.83899,45.521645,0,0,0
JANV1241183,41183,Du Bord-De-L'eau / Dion [41183] ,-73.838951,45.521537,0,0,0
MARS1241183,41183,Du Bord-De-L'eau / Dion [41183] ,-73.838951,45.521537,0,0,0
JANV1241184,41184,Du Bord-De-L'eau / Bibeau [41184] ,-73.840925,45.522071,0,0,0
MARS1241184,41184,Du Bord-De-L'eau / Bibeau [41184] ,-73.840925,45.522071,0,0,0
JANV1241185,41185,Du Bord-De-L'eau / Bibeau [41185] ,-73.840912,45.52199,0,0,0
